Rank,Player,Deck,Wins,Losses,Card,Count,Main/Side
181,Alfredo Barragan,Naya Fury,2,2,Sejiri Shelter,4,Main
181,Alfredo Barragan,Naya Fury,2,2,Kazuul's Fury,3,Main
181,Alfredo Barragan,Naya Fury,2,2,Branchloft Pathway,4,Main
181,Alfredo Barragan,Naya Fury,2,2,Cragcrown Pathway,4,Main
181,Alfredo Barragan,Naya Fury,2,2,Needleverge Pathway,4,Main
181,Alfredo Barragan,Naya Fury,2,2,Goldspan Dragon,4,Main
181,Alfredo Barragan,Naya Fury,2,2,Showdown of the Skalds,4,Main
181,Alfredo Barragan,Naya Fury,2,2,Forest,1,Main
181,Alfredo Barragan,Naya Fury,2,2,Mountain,2,Main
181,Alfredo Barragan,Naya Fury,2,2,Plains,2,Main
181,Alfredo Barragan,Naya Fury,2,2,Archon of Absolution,3,Sideboard
181,Alfredo Barragan,Naya Fury,2,2,Ox of Agonas,2,Sideboard
181,Alfredo Barragan,Naya Fury,2,2,Fire Prophecy,2,Sideboard
181,Alfredo Barragan,Naya Fury,2,2,Redcap Melee,3,Sideboard
181,Alfredo Barragan,Naya Fury,2,2,The Akroan War,1,Sideboard
181,Alfredo Barragan,Naya Fury,2,2,"Elspeth, Sun's Nemesis",2,Sideboard
181,Alfredo Barragan,Naya Fury,2,2,"Reidane, God of the Worthy",2,Sideboard
182,Bogdan Oros,Dimir Rogues,2,2,Merfolk Windrobber,3,Main
182,Bogdan Oros,Dimir Rogues,2,2,Island,5,Main
182,Bogdan Oros,Dimir Rogues,2,2,Thieves' Guild Enforcer,4,Main
182,Bogdan Oros,Dimir Rogues,2,2,Swamp,3,Main
182,Bogdan Oros,Dimir Rogues,2,2,Soaring Thought-Thief,4,Main
182,Bogdan Oros,Dimir Rogues,2,2,Ruin Crab,4,Main
182,Bogdan Oros,Dimir Rogues,2,2,Agadeem's Awakening,3,Main
182,Bogdan Oros,Dimir Rogues,2,2,Lullmage's Domination,3,Main
182,Bogdan Oros,Dimir Rogues,2,2,Of One Mind,3,Main
182,Bogdan Oros,Dimir Rogues,2,2,Bloodchief's Thirst,2,Main
182,Bogdan Oros,Dimir Rogues,2,2,Didn't Say Please,1,Main
182,Bogdan Oros,Dimir Rogues,2,2,Drown in the Loch,4,Main
182,Bogdan Oros,Dimir Rogues,2,2,Heartless Act,2,Main
182,Bogdan Oros,Dimir Rogues,2,2,Into the Story,4,Main
182,Bogdan Oros,Dimir Rogues,2,2,Essence Scatter,1,Main
182,Bogdan Oros,Dimir Rogues,2,2,Fabled Passage,4,Main
182,Bogdan Oros,Dimir Rogues,2,2,Zagoth Triome,2,Main
182,Bogdan Oros,Dimir Rogues,2,2,Clearwater Pathway,4,Main
182,Bogdan Oros,Dimir Rogues,2,2,Temple of Deceit,4,Main
182,Bogdan Oros,Dimir Rogues,2,2,Lurrus of the Dream-Den,1,Sideboard
182,Bogdan Oros,Dimir Rogues,2,2,Cling to Dust,2,Sideboard
182,Bogdan Oros,Dimir Rogues,2,2,Skyclave Shade,2,Sideboard
182,Bogdan Oros,Dimir Rogues,2,2,Mystical Dispute,3,Sideboard
182,Bogdan Oros,Dimir Rogues,2,2,Negate,3,Sideboard
182,Bogdan Oros,Dimir Rogues,2,2,Bloodchief's Thirst,2,Sideboard
182,Bogdan Oros,Dimir Rogues,2,2,Crippling Fear,1,Sideboard
182,Bogdan Oros,Dimir Rogues,2,2,Disdainful Stroke,1,Sideboard
183,Takumi Utsunomiya,Naya Fury,2,2,Needleverge Pathway,4,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Lovestruck Beast,4,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Sejiri Shelter,4,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Unleash Fury,4,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Fabled Passage,3,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Bonecrusher Giant,4,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Kazuul's Fury,4,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Showdown of the Skalds,4,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Giant Killer,4,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Goldspan Dragon,4,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Edgewall Innkeeper,4,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Cragcrown Pathway,4,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Branchloft Pathway,4,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Shepherd of the Flock,3,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Plains,2,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Mountain,2,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Forest,2,Main
183,Takumi Utsunomiya,Naya Fury,2,2,Archon of Absolution,3,Sideboard
183,Takumi Utsunomiya,Naya Fury,2,2,The Akroan War,2,Sideboard
183,Takumi Utsunomiya,Naya Fury,2,2,Fire Prophecy,4,Sideboard
183,Takumi Utsunomiya,Naya Fury,2,2,Ox of Agonas,4,Sideboard
183,Takumi Utsunomiya,Naya Fury,2,2,Embereth Shieldbreaker,2,Sideboard
184,Brendon Hansard,Mono-White Aggro,2,2, Snow-Covered Plains,20,Main
184,Brendon Hansard,Mono-White Aggro,2,2,Faceless Haven,4,Main
184,Brendon Hansard,Mono-White Aggro,2,2,Giant Killer,3,Main
184,Brendon Hansard,Mono-White Aggro,2,2,Luminarch Aspirant,4,Main
184,Brendon Hansard,Mono-White Aggro,2,2,Seasoned Hallowblade,4,Main
184,Brendon Hansard,Mono-White Aggro,2,2,Selfless Savior,4,Main
184,Brendon Hansard,Mono-White Aggro,2,2,Skyclave Apparition,4,Main
184,Brendon Hansard,Mono-White Aggro,2,2,"Halvar, God of Battle",4,Main
184,Brendon Hansard,Mono-White Aggro,2,2,Usher of the Fallen,3,Main
184,Brendon Hansard,Mono-White Aggro,2,2,"Reidane, God of the Worthy",3,Main
184,Brendon Hansard,Mono-White Aggro,2,2,Maul of the Skyclaves,4,Main
184,Brendon Hansard,Mono-White Aggro,2,2,Alseid of Life's Bounty,3,Main
184,Brendon Hansard,Mono-White Aggro,2,2,Lurrus of the Dream-Den,2,Sideboard
184,Brendon Hansard,Mono-White Aggro,2,2,Giant Killer,1,Sideboard
184,Brendon Hansard,Mono-White Aggro,2,2,Heliod's Intervention,2,Sideboard
184,Brendon Hansard,Mono-White Aggro,2,2,Glass Casket,4,Sideboard
184,Brendon Hansard,Mono-White Aggro,2,2,Soul-Guide Lantern,2,Sideboard
184,Brendon Hansard,Mono-White Aggro,2,2,Deafening Silence,2,Sideboard
184,Brendon Hansard,Mono-White Aggro,2,2,"Elspeth, Sun's Nemesis",1,Sideboard
184,Brendon Hansard,Mono-White Aggro,2,2,Sentinel's Eyes,1,Sideboard
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Archon of Sun's Grace,3,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Temple of Deceit,3,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Plains,4,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Treacherous Blessing,2,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Brightclimb Pathway,4,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Negate,2,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,"Yorion, Sky Nomad",3,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Hengegate Pathway,4,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Fabled Passage,4,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Heartless Act,3,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,The Birth of Meletis,2,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Extinction Event,4,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Emeria's Call,4,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Island,4,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Elspeth Conquers Death,4,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Doom Foretold,4,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Dance of the Manse,2,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Swamp,3,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Omen of the Sun,2,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Clearwater Pathway,4,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Temple of Silence,2,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Elspeth's Nightmare,2,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Eliminate,1,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Omen of the Sea,4,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Erebos's Intervention,1,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Shark Typhoon,2,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,The Raven's Warning,2,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Shadows' Verdict,1,Main
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,"Yorion, Sky Nomad",1,Sideboard
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Cling to Dust,2,Sideboard
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Mystical Dispute,3,Sideboard
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Shadows' Verdict,1,Sideboard
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Shark Typhoon,1,Sideboard
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Negate,2,Sideboard
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Duress,4,Sideboard
185,Maxime CLAYETTE,Esper Doom Foretold,2,2,Dance of the Manse,1,Sideboard
186,Ashkan Paykar,Mono-Red Aggro,2,2,Fervent Champion,4,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2,Rimrock Knight,3,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2,Frost Bite,3,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2,Robber of the Rich,4,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2,Bonecrusher Giant,4,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2,"Anax, Hardened in the Forge",4,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2,Embercleave,4,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2,Faceless Haven,4,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2, Snow-Covered Mountain,19,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2,"Torbran, Thane of Red Fell",2,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2,Castle Embereth,1,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2,Goldspan Dragon,2,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2,Fireblade Charger,3,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2,The Akroan War,1,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2,Arni Brokenbrow,2,Main
186,Ashkan Paykar,Mono-Red Aggro,2,2,Ox of Agonas,2,Sideboard
186,Ashkan Paykar,Mono-Red Aggro,2,2,Redcap Melee,2,Sideboard
186,Ashkan Paykar,Mono-Red Aggro,2,2,Roiling Vortex,2,Sideboard
186,Ashkan Paykar,Mono-Red Aggro,2,2,Embereth Paladin,2,Sideboard
186,Ashkan Paykar,Mono-Red Aggro,2,2,Frost Bite,1,Sideboard
186,Ashkan Paykar,Mono-Red Aggro,2,2,Shredded Sails,2,Sideboard
186,Ashkan Paykar,Mono-Red Aggro,2,2,Soul Sear,3,Sideboard
186,Ashkan Paykar,Mono-Red Aggro,2,2,The Akroan War,1,Sideboard
187,Stan Bergey,Sultai Ultimatum,2,2,Swamp,3,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Sea Gate Restoration,2,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Alrund's Epiphany,2,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Kiora Bests the Sea God,1,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Extinction Event,2,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Forest,4,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Shadows' Verdict,2,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Esika's Chariot,1,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Island,2,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Clearwater Pathway,4,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Darkbore Pathway,4,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Barkchannel Pathway,4,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Emergent Ultimatum,4,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Mazemind Tome,4,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Fabled Passage,4,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Jwari Disruption,2,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Omen of the Sea,4,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Eliminate,2,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Heartless Act,4,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Elspeth's Nightmare,2,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Wolfwillow Haven,4,Main
187,Stan Bergey,Sultai Ultimatum,2,2,"Valki, God of Lies",1,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Binding the Old Gods,4,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Cultivate,4,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Zagoth Triome,4,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Ketria Triome,2,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Negate,2,Main
187,Stan Bergey,Sultai Ultimatum,2,2,"Koma, Cosmos Serpent",1,Main
187,Stan Bergey,Sultai Ultimatum,2,2,Disdainful Stroke,1,Main
187,Stan Bergey,Sultai Ultimatum,2,2,"Yorion, Sky Nomad",1,Sideboard
187,Stan Bergey,Sultai Ultimatum,2,2,Negate,2,Sideboard
187,Stan Bergey,Sultai Ultimatum,2,2,Duress,2,Sideboard
187,Stan Bergey,Sultai Ultimatum,2,2,Elder Gargaroth,2,Sideboard
187,Stan Bergey,Sultai Ultimatum,2,2,Shadows' Verdict,1,Sideboard
187,Stan Bergey,Sultai Ultimatum,2,2,Mystical Dispute,3,Sideboard
187,Stan Bergey,Sultai Ultimatum,2,2,Glimpse of Freedom,2,Sideboard
187,Stan Bergey,Sultai Ultimatum,2,2,Cling to Dust,1,Sideboard
187,Stan Bergey,Sultai Ultimatum,2,2,"Koma, Cosmos Serpent",1,Sideboard
188,ryota hakuno,Mono-Green Aggro,1,3,Castle Garenbrig,4,Main
188,ryota hakuno,Mono-Green Aggro,1,3,Swarm Shambler,4,Main
188,ryota hakuno,Mono-Green Aggro,1,3,Faceless Haven,1,Main
188,ryota hakuno,Mono-Green Aggro,1,3,Nessian Hornbeetle,3,Main
188,ryota hakuno,Mono-Green Aggro,1,3,Scavenging Ooze,3,Main
188,ryota hakuno,Mono-Green Aggro,1,3,Lovestruck Beast,4,Main
188,ryota hakuno,Mono-Green Aggro,1,3,Old-Growth Troll,3,Main
188,ryota hakuno,Mono-Green Aggro,1,3,"Yorvo, Lord of Garenbrig",1,Main
188,ryota hakuno,Mono-Green Aggro,1,3,Gemrazer,4,Main
188,ryota hakuno,Mono-Green Aggro,1,3,Questing Beast,4,Main
188,ryota hakuno,Mono-Green Aggro,1,3,"Vivien, Monsters' Advocate",1,Main
188,ryota hakuno,Mono-Green Aggro,1,3,The Great Henge,3,Main
188,ryota hakuno,Mono-Green Aggro,1,3,Primal Might,2,Main
188,ryota hakuno,Mono-Green Aggro,1,3,Stonecoil Serpent,4,Main
188,ryota hakuno,Mono-Green Aggro,1,3, Snow-Covered Forest,19,Main
188,ryota hakuno,Mono-Green Aggro,1,3,Chainweb Aracnir,3,Sideboard
188,ryota hakuno,Mono-Green Aggro,1,3,Snakeskin Veil,2,Sideboard
188,ryota hakuno,Mono-Green Aggro,1,3,"Vivien, Monsters' Advocate",2,Sideboard
188,ryota hakuno,Mono-Green Aggro,1,3,"Kogla, the Titan Ape",2,Sideboard
188,ryota hakuno,Mono-Green Aggro,1,3,The Great Henge,1,Sideboard
188,ryota hakuno,Mono-Green Aggro,1,3,Blizzard Brawl,4,Sideboard
188,ryota hakuno,Mono-Green Aggro,1,3,Scavenging Ooze,1,Sideboard
189,CLaudio Mendonca,Gruul Adventures,1,3,Opportunistic Dragon,1,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Goldspan Dragon,4,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Rimrock Knight,4,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Bonecrusher Giant,4,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Edgewall Innkeeper,4,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Questing Beast,2,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Lovestruck Beast,4,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Brushfire Elemental,4,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Embercleave,3,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Primal Might,1,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Shatterskull Smashing,4,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Cragcrown Pathway,4,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Fabled Passage,4,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Forest,8,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Mountain,5,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Wildwood Tracker,2,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Soul Sear,2,Main
189,CLaudio Mendonca,Gruul Adventures,1,3,Opportunistic Dragon,1,Sideboard
189,CLaudio Mendonca,Gruul Adventures,1,3,"Klothys, God of Destiny",2,Sideboard
189,CLaudio Mendonca,Gruul Adventures,1,3,Scavenging Ooze,2,Sideboard
189,CLaudio Mendonca,Gruul Adventures,1,3,Ox of Agonas,2,Sideboard
189,CLaudio Mendonca,Gruul Adventures,1,3,Fire Prophecy,4,Sideboard
189,CLaudio Mendonca,Gruul Adventures,1,3,Thrashing Brontodon,2,Sideboard
189,CLaudio Mendonca,Gruul Adventures,1,3,Soul Sear,1,Sideboard
189,CLaudio Mendonca,Gruul Adventures,1,3,Shredded Sails,1,Sideboard
190,Jorge Gomez,Dimir Rogues,1,3,Merfolk Windrobber,4,Main
190,Jorge Gomez,Dimir Rogues,1,3,Ruin Crab,3,Main
190,Jorge Gomez,Dimir Rogues,1,3,Soaring Thought-Thief,4,Main
190,Jorge Gomez,Dimir Rogues,1,3,Thieves' Guild Enforcer,4,Main
190,Jorge Gomez,Dimir Rogues,1,3,Agadeem's Awakening,2,Main
190,Jorge Gomez,Dimir Rogues,1,3,Mystical Dispute,2,Main
190,Jorge Gomez,Dimir Rogues,1,3,Of One Mind,2,Main
190,Jorge Gomez,Dimir Rogues,1,3,Didn't Say Please,2,Main
190,Jorge Gomez,Dimir Rogues,1,3,Drown in the Loch,4,Main
190,Jorge Gomez,Dimir Rogues,1,3,Eliminate,2,Main
190,Jorge Gomez,Dimir Rogues,1,3,Castle Locthwain,1,Main
190,Jorge Gomez,Dimir Rogues,1,3,Heartless Act,3,Main
190,Jorge Gomez,Dimir Rogues,1,3,Into the Story,4,Main
190,Jorge Gomez,Dimir Rogues,1,3,Clearwater Pathway,4,Main
190,Jorge Gomez,Dimir Rogues,1,3,Fabled Passage,4,Main
190,Jorge Gomez,Dimir Rogues,1,3,Island,5,Main
190,Jorge Gomez,Dimir Rogues,1,3,Swamp,4,Main
190,Jorge Gomez,Dimir Rogues,1,3,Temple of Deceit,3,Main
190,Jorge Gomez,Dimir Rogues,1,3,Zagoth Triome,3,Main
190,Jorge Gomez,Dimir Rogues,1,3,Negate,2,Sideboard
190,Jorge Gomez,Dimir Rogues,1,3,Cling to Dust,2,Sideboard
190,Jorge Gomez,Dimir Rogues,1,3,Crippling Fear,2,Sideboard
190,Jorge Gomez,Dimir Rogues,1,3,Dead Weight,2,Sideboard
190,Jorge Gomez,Dimir Rogues,1,3,Lurrus of the Dream-Den,1,Sideboard
190,Jorge Gomez,Dimir Rogues,1,3,Mystical Dispute,1,Sideboard
190,Jorge Gomez,Dimir Rogues,1,3,Skyclave Shade,3,Sideboard
190,Jorge Gomez,Dimir Rogues,1,3,Lullmage's Domination,2,Sideboard
191,Paolo Andraghetti,Gruul Adventures,1,3,Forest,8,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Lovestruck Beast,4,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Questing Beast,2,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Embercleave,4,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Edgewall Innkeeper,4,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Bonecrusher Giant,4,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,The Great Henge,1,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Mountain,5,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Fabled Passage,4,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Cragcrown Pathway,4,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Brushfire Elemental,4,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Shatterskull Smashing,4,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Kazandu Mammoth,4,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Goldspan Dragon,4,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Scavenging Ooze,2,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Snakeskin Veil,2,Main
191,Paolo Andraghetti,Gruul Adventures,1,3,Ox of Agonas,2,Sideboard
191,Paolo Andraghetti,Gruul Adventures,1,3,Wilt,3,Sideboard
191,Paolo Andraghetti,Gruul Adventures,1,3,Scorching Dragonfire,4,Sideboard
191,Paolo Andraghetti,Gruul Adventures,1,3,"Klothys, God of Destiny",2,Sideboard
191,Paolo Andraghetti,Gruul Adventures,1,3,Soul Sear,3,Sideboard
191,Paolo Andraghetti,Gruul Adventures,1,3,The Great Henge,1,Sideboard
192,Albert Vetere,Sultai Ultimatum,1,3,Jwari Disruption,4,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Swamp,3,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Omen of the Sea,4,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Eliminate,2,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Island,4,Main
192,Albert Vetere,Sultai Ultimatum,1,3,"Valki, God of Lies",2,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Wolfwillow Haven,4,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Forest,4,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Heartless Act,4,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Soul Shatter,1,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Cultivate,4,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Behold the Multiverse,2,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Binding the Old Gods,3,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Shadows' Verdict,2,Main
192,Albert Vetere,Sultai Ultimatum,1,3,"Vorinclex, Monstrous Raider",1,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Alrund's Epiphany,2,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Sea Gate Restoration,1,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Emergent Ultimatum,4,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Darkbore Pathway,4,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Barkchannel Pathway,4,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Clearwater Pathway,4,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Ketria Triome,2,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Zagoth Triome,4,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Fabled Passage,4,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Hagra Mauling,1,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Elder Gargaroth,1,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Cling to Dust,1,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Kiora Bests the Sea God,1,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Extinction Event,1,Main
192,Albert Vetere,Sultai Ultimatum,1,3,Negate,2,Main
192,Albert Vetere,Sultai Ultimatum,1,3,"Yorion, Sky Nomad",1,Sideboard
192,Albert Vetere,Sultai Ultimatum,1,3,Shadows' Verdict,1,Sideboard
192,Albert Vetere,Sultai Ultimatum,1,3,Cling to Dust,1,Sideboard
192,Albert Vetere,Sultai Ultimatum,1,3,Duress,2,Sideboard
192,Albert Vetere,Sultai Ultimatum,1,3,Negate,2,Sideboard
192,Albert Vetere,Sultai Ultimatum,1,3,Mystical Dispute,2,Sideboard
192,Albert Vetere,Sultai Ultimatum,1,3,Soul-Guide Lantern,1,Sideboard
192,Albert Vetere,Sultai Ultimatum,1,3,Disdainful Stroke,1,Sideboard
192,Albert Vetere,Sultai Ultimatum,1,3,Extinction Event,1,Sideboard
192,Albert Vetere,Sultai Ultimatum,1,3,"Polukranos, Unchained",1,Sideboard
192,Albert Vetere,Sultai Ultimatum,1,3,Chainweb Aracnir,2,Sideboard
193,java1,Mono-White Aggro,1,3,Alseid of Life's Bounty,4,Main
193,java1,Mono-White Aggro,1,3,Castle Ardenvale,1,Main
193,java1,Mono-White Aggro,1,3,Faceless Haven,4,Main
193,java1,Mono-White Aggro,1,3,Giant Killer,2,Main
193,java1,Mono-White Aggro,1,3,"Halvar, God of Battle",3,Main
193,java1,Mono-White Aggro,1,3,Legion Angel,1,Main
193,java1,Mono-White Aggro,1,3,Luminarch Aspirant,4,Main
193,java1,Mono-White Aggro,1,3,Maul of the Skyclaves,4,Main
193,java1,Mono-White Aggro,1,3,"Reidane, God of the Worthy",2,Main
193,java1,Mono-White Aggro,1,3,Seasoned Hallowblade,4,Main
193,java1,Mono-White Aggro,1,3,Selfless Savior,4,Main
193,java1,Mono-White Aggro,1,3,Sentinel's Eyes,2,Main
193,java1,Mono-White Aggro,1,3,Skyclave Apparition,4,Main
193,java1,Mono-White Aggro,1,3, Snow-Covered Plains,18,Main
193,java1,Mono-White Aggro,1,3,Usher of the Fallen,3,Main
193,java1,Mono-White Aggro,1,3,Drannith Magistrate,3,Sideboard
193,java1,Mono-White Aggro,1,3,Giant Killer,2,Sideboard
193,java1,Mono-White Aggro,1,3,Glass Casket,4,Sideboard
193,java1,Mono-White Aggro,1,3,Legion Angel,3,Sideboard
193,java1,Mono-White Aggro,1,3,"Reidane, God of the Worthy",1,Sideboard
193,java1,Mono-White Aggro,1,3,Soul-Guide Lantern,2,Sideboard
194,Nelson Rodrigues,Sultai Ultimatum,1,3,Shadows' Verdict,2,Main
194,Nelson Rodrigues,Sultai Ultimatum,1,3,Cultivate,4,Main
194,Nelson Rodrigues,Sultai Ultimatum,1,3,Omen of the Sea,4,Main
194,Nelson Rodrigues,Sultai Ultimatum,1,3,Elspeth's Nightmare,2,Main
194,Nelson Rodrigues,Sultai Ultimatum,1,3,Mazemind Tome,4,Main
194,Nelson Rodrigues,Sultai Ultimatum,1,3,Heartless Act,4,Main
